21631	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: h	
21641	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: a	
21646	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: n	
21651	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: n	
21656	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: e	
21661	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: l	
21666	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1:  	
21671	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: B	
21676	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
21681	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: V	
21687	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
22442	0.00000251	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: s	
22449	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
22454	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
22464	0.00000251	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
22469	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
22474	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
22479	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
22484	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
22489	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: +	
22494	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
22499	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
22504	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
22510	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
22515	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23381	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23388	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23393	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23403	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
23408	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: +	
23413	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23418	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23423	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
23428	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23433	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23438	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 2	
23443	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23449	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
23454	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
24315	0.00000251	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: -	
24320	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
24325	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 3	
24335	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
24340	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
24345	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
24350	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 2	
24355	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
24360	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
24365	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: E	
24370	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: -	
24375	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 0	
24381	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 7	
24386	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
25160	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 2	
25165	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 5	
25170	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 5	
25180	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: ,	
25185	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 5	
25190	0.00000196	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 1	
25195	0.00000223	ntvdm.exe	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 2	
